Date,Open,High,Low,Close,Adj Close,Volume
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,72.9605941772461,33392000
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,74.05564880371094,36895200
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,74.81969451904297,142333600
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,75.59369659423828,115215200
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,77.39295959472656,134048000
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,78.61076354980469,145946400
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,77.71238708496094,162301200
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,76.7740707397461,200622400
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,77.2457275390625,158929200
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,76.78904724121094,166348400
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,78.59828186035156,135372400
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,78.14411163330078,101729600
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,79.66387176513672,111504800
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,79.06993865966797,102688800
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,79.57902526855469,81803200
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,79.03999328613281,125522000
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,79.38436889648438,112945200
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,79.41930389404297,133560800
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,79.34194946289062,153598000
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80.31768798828125,80791200
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,80.68951416015625,87642800
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,81.13371276855469,104491200
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,80.43497467041016,87560400
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,82.72584533691406,137250400
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,83.21495819091797,95654400
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,85.84272003173828,147712400
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,88.05123901367188,166651600
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,83.82386016845703,201662400
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,84.54755401611328,200146000
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,85.59317016601562,138808800
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,87.86157989501953,165428800
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,87.73930358886719,114406400
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,87.77424621582031,96820400
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,87.27264404296875,264476000
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,89.5560302734375,135445200
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,91.46758270263672,212155600
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,89.85299682617188,192623200
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,91.04584503173828,137522400
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,88.2483901977539,205256800
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,90.28221893310547,130646000
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,91.03585815429688,140223200
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,90.8636703491211,110737200
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,90.8636703491211,114041600
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,93.2942886352539,118655600
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,93.00481414794922,112424400
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,95.17090606689453,117092000
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,95.58016967773438,125642800
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,95.74736785888672,90257200
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,95.3056640625,191649200
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,96.88282012939453,170989200
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,97.54911804199219,153198000
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,96.3487777709961,110577600
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,96.15412902832031,92186800
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,98.18048095703125,90318000
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,96.82542419433594,103646000
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,97.0974349975586,89001600
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,92.67790222167969,197004400
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,92.44831085205078,185438800
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,94.63935852050781,121214000
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,93.08467102050781,103625600
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,94.86894989013672,90329200
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,96.01688385009766,158130000
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,106.06875610351562,374336800
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,108.74143981933594,308151200
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,109.4676284790039,173071600
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,109.86441040039062,121992000
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,113.69750213623047,202428800
