Date,Open,High,Low,Close,Adj Close,Volume
2020-05-04,2256.3798828125,2326.97998046875,2256.3798828125,2315.989990234375,2315.989990234375,4865900
2020-05-05,2340.0,2351.0,2307.1298828125,2317.800048828125,2317.800048828125,3237800
2020-05-06,2329.43994140625,2357.449951171875,2320.0,2351.260009765625,2351.260009765625,3117800
2020-05-07,2374.780029296875,2376.0,2343.110107421875,2367.610107421875,2367.610107421875,3396400
2020-05-08,2372.139892578125,2387.239990234375,2357.0,2379.610107421875,2379.610107421875,3211200
2020-05-11,2374.699951171875,2419.669921875,2372.110107421875,2409.0,2409.0,3253700
2020-05-12,2411.85009765625,2419.0,2355.0,2356.949951171875,2356.949951171875,3074900
2020-05-13,2366.800048828125,2407.699951171875,2337.800048828125,2367.919921875,2367.919921875,4782900
2020-05-14,2361.010009765625,2391.3701171875,2353.2099609375,2388.85009765625,2388.85009765625,3648100
2020-05-15,2368.52001953125,2411.0,2356.3701171875,2409.780029296875,2409.780029296875,4235000
2020-05-18,2404.35009765625,2433.0,2384.010009765625,2426.260009765625,2426.260009765625,4366600
2020-05-19,2429.830078125,2485.0,2428.969970703125,2449.330078125,2449.330078125,4320500
2020-05-20,2477.8701171875,2500.010009765625,2467.27001953125,2497.93994140625,2497.93994140625,3998100
2020-05-21,2500.0,2525.449951171875,2442.5400390625,2446.739990234375,2446.739990234375,5114400
2020-05-22,2455.010009765625,2469.85009765625,2430.1298828125,2436.8798828125,2436.8798828125,2867100
2020-05-26,2458.0,2462.0,2414.06005859375,2421.860107421875,2421.860107421875,3568200
2020-05-27,2404.989990234375,2413.580078125,2330.0,2410.389892578125,2410.389892578125,5056900
2020-05-28,2384.330078125,2436.969970703125,2378.22998046875,2401.10009765625,2401.10009765625,3190200
2020-05-29,2415.93994140625,2442.3701171875,2398.199951171875,2442.3701171875,2442.3701171875,3529300
2020-06-01,2448.0,2476.929931640625,2444.169921875,2471.0400390625,2471.0400390625,2928900
2020-06-02,2467.0,2473.530029296875,2445.31005859375,2472.409912109375,2472.409912109375,2529900
2020-06-03,2468.010009765625,2488.0,2461.169921875,2478.39990234375,2478.39990234375,2671000
2020-06-04,2477.429931640625,2507.5400390625,2450.010009765625,2460.60009765625,2460.60009765625,2948700
2020-06-05,2444.510009765625,2488.64990234375,2437.1298828125,2483.0,2483.0,3306400
2020-06-08,2500.199951171875,2530.0,2487.340087890625,2524.06005859375,2524.06005859375,3970700
2020-06-09,2529.43994140625,2626.429931640625,2525.0,2600.860107421875,2600.860107421875,5176000
2020-06-10,2645.0,2722.35009765625,2626.260009765625,2647.449951171875,2647.449951171875,4946000
2020-06-11,2603.5,2671.3798828125,2536.22998046875,2557.9599609375,2557.9599609375,5800100
2020-06-12,2601.2099609375,2621.47998046875,2503.35009765625,2545.02001953125,2545.02001953125,5429600
2020-06-15,2526.60009765625,2584.0,2508.0,2572.679931640625,2572.679931640625,3865100
2020-06-16,2620.0,2620.0,2576.0,2615.27001953125,2615.27001953125,3585600
2020-06-17,2647.5,2655.0,2631.820068359375,2640.97998046875,2640.97998046875,2951100
2020-06-18,2647.010009765625,2659.639892578125,2636.110107421875,2653.97998046875,2653.97998046875,2487800
2020-06-19,2678.080078125,2697.429931640625,2659.0,2675.010009765625,2675.010009765625,5777000
2020-06-22,2684.5,2715.0,2669.0,2713.820068359375,2713.820068359375,3208800
2020-06-23,2726.02001953125,2783.110107421875,2718.0400390625,2764.409912109375,2764.409912109375,4231700
2020-06-24,2780.0,2796.0,2721.0,2734.39990234375,2734.39990234375,4526600
2020-06-25,2739.550048828125,2756.22998046875,2712.139892578125,2754.580078125,2754.580078125,2968700
2020-06-26,2775.06005859375,2782.570068359375,2688.0,2692.8701171875,2692.8701171875,6500800
2020-06-29,2690.010009765625,2696.800048828125,2630.080078125,2680.3798828125,2680.3798828125,4223400
2020-06-30,2685.070068359375,2769.6298828125,2675.030029296875,2758.820068359375,2758.820068359375,3769700
2020-07-01,2757.989990234375,2895.0,2754.0,2878.699951171875,2878.699951171875,6363400
2020-07-02,2912.010009765625,2955.56005859375,2871.10009765625,2890.300048828125,2890.300048828125,6593400
2020-07-06,2934.969970703125,3059.8798828125,2930.0,3057.0400390625,3057.0400390625,6880600
2020-07-07,3058.550048828125,3069.550048828125,2990.0,3000.1201171875,3000.1201171875,5257500
2020-07-08,3022.610107421875,3083.969970703125,3012.429931640625,3081.110107421875,3081.110107421875,5037600
2020-07-09,3115.989990234375,3193.8798828125,3074.0,3182.6298828125,3182.6298828125,6388700
2020-07-10,3191.760009765625,3215.0,3135.699951171875,3200.0,3200.0,5486000
2020-07-13,3251.06005859375,3344.2900390625,3068.389892578125,3104.0,3104.0,7720400
2020-07-14,3089.0,3127.3798828125,2950.0,3084.0,3084.0,7231900
2020-07-15,3080.22998046875,3098.35009765625,2973.179931640625,3008.8701171875,3008.8701171875,5788900
2020-07-16,2971.06005859375,3032.0,2918.22998046875,2999.89990234375,2999.89990234375,6394200
2020-07-17,3009.0,3024.0,2948.449951171875,2961.969970703125,2961.969970703125,4761300
2020-07-20,3000.199951171875,3201.360107421875,2994.02001953125,3196.840087890625,3196.840087890625,7598200
2020-07-21,3232.489990234375,3240.580078125,3105.719970703125,3138.2900390625,3138.2900390625,6135000
2020-07-22,3125.0,3150.0,3065.260009765625,3099.909912109375,3099.909912109375,4104200
2020-07-23,3098.27001953125,3098.27001953125,2970.0,2986.550048828125,2986.550048828125,5656900
2020-07-24,2930.0,3031.580078125,2888.0,3008.909912109375,3008.909912109375,5632400
2020-07-27,3062.0,3098.0,3015.77001953125,3055.2099609375,3055.2099609375,4170500
2020-07-28,3054.27001953125,3077.090087890625,2995.760009765625,3000.330078125,3000.330078125,3126700
2020-07-29,3030.989990234375,3039.159912109375,2996.77001953125,3033.530029296875,3033.530029296875,2974100
2020-07-30,3014.0,3092.0,3005.0,3051.8798828125,3051.8798828125,6128300
2020-07-31,3244.0,3246.820068359375,3151.0,3164.679931640625,3164.679931640625,8085500
2020-08-03,3180.510009765625,3184.0,3104.0,3111.889892578125,3111.889892578125,5074700
2020-08-04,3101.2099609375,3167.239990234375,3101.2099609375,3138.830078125,3138.830078125,4694300
2020-08-05,3143.77001953125,3213.590087890625,3127.300048828125,3205.030029296875,3205.030029296875,3930000
2020-08-06,3194.360107421875,3247.469970703125,3165.429931640625,3225.0,3225.0,3940600
2020-08-07,3224.010009765625,3240.81005859375,3140.669921875,3167.4599609375,3167.4599609375,3929600
2020-08-10,3170.31005859375,3172.510009765625,3101.52001953125,3148.159912109375,3148.159912109375,3167300
2020-08-11,3113.199951171875,3159.219970703125,3073.0,3080.669921875,3080.669921875,3718100
2020-08-12,3108.0,3174.389892578125,3101.419921875,3162.239990234375,3162.239990234375,3527200
2020-08-13,3182.989990234375,3217.52001953125,3155.0,3161.02001953125,3161.02001953125,3149000
2020-08-14,3178.179931640625,3178.239990234375,3120.0,3148.02001953125,3148.02001953125,2751700
2020-08-17,3173.1201171875,3194.969970703125,3154.179931640625,3182.409912109375,3182.409912109375,2691200
2020-08-18,3212.0,3320.0,3205.820068359375,3312.489990234375,3312.489990234375,5346000
2020-08-19,3303.010009765625,3315.89990234375,3256.0,3260.47998046875,3260.47998046875,4185100
2020-08-20,3252.0,3312.6201171875,3238.0,3297.3701171875,3297.3701171875,3332500
2020-08-21,3295.0,3314.39990234375,3275.389892578125,3284.719970703125,3284.719970703125,3575900
2020-08-24,3310.14990234375,3380.320068359375,3257.56005859375,3307.4599609375,3307.4599609375,4666300
2020-08-25,3294.989990234375,3357.39990234375,3267.0,3346.489990234375,3346.489990234375,3992800
2020-08-26,3351.110107421875,3451.739990234375,3344.570068359375,3441.85009765625,3441.85009765625,6508700
2020-08-27,3450.050048828125,3453.0,3378.0,3400.0,3400.0,4264800
2020-08-28,3423.0,3433.3701171875,3386.5,3401.800048828125,3401.800048828125,2897000
2020-08-31,3408.989990234375,3495.0,3405.0,3450.9599609375,3450.9599609375,4185900
2020-09-01,3489.580078125,3513.8701171875,3467.0,3499.1201171875,3499.1201171875,3476400
2020-09-02,3547.0,3552.25,3486.68994140625,3531.449951171875,3531.449951171875,3931500
2020-09-03,3485.0,3488.409912109375,3303.0,3368.0,3368.0,8161100
2020-09-04,3318.0,3381.5,3111.1298828125,3294.6201171875,3294.6201171875,8781800
2020-09-08,3144.0,3250.85009765625,3130.0,3149.840087890625,3149.840087890625,6094200
2020-09-09,3202.989990234375,3303.179931640625,3185.0,3268.610107421875,3268.610107421875,5188700
2020-09-10,3307.219970703125,3349.889892578125,3170.550048828125,3175.110107421875,3175.110107421875,5330700
2020-09-11,3208.68994140625,3217.340087890625,3083.97998046875,3116.219970703125,3116.219970703125,5094000
2020-09-14,3172.93994140625,3187.389892578125,3096.0,3102.969970703125,3102.969970703125,4529600
2020-09-15,3136.159912109375,3175.02001953125,3108.919921875,3156.1298828125,3156.1298828125,4021500
2020-09-16,3179.989990234375,3187.239990234375,3074.14990234375,3078.10009765625,3078.10009765625,4512200
2020-09-17,3009.25,3029.429931640625,2972.550048828125,3008.72998046875,3008.72998046875,6449100
2020-09-18,3031.739990234375,3037.800048828125,2905.5400390625,2954.909912109375,2954.909912109375,8892600
2020-09-21,2906.5,2962.0,2871.0,2960.469970703125,2960.469970703125,6117900
2020-09-22,3033.840087890625,3133.989990234375,3000.199951171875,3128.989990234375,3128.989990234375,6948800
2020-09-23,3120.429931640625,3127.0,2992.3798828125,2999.860107421875,2999.860107421875,5652700
2020-09-24,2977.7900390625,3069.300048828125,2965.0,3019.7900390625,3019.7900390625,5529400
2020-09-25,3054.860107421875,3101.5400390625,2999.0,3095.1298828125,3095.1298828125,4615200
2020-09-28,3148.85009765625,3175.0400390625,3117.169921875,3174.050048828125,3174.050048828125,4224200
2020-09-29,3175.389892578125,3188.260009765625,3132.5400390625,3144.8798828125,3144.8798828125,3495800
2020-09-30,3141.139892578125,3212.8798828125,3133.989990234375,3148.72998046875,3148.72998046875,4883400
2020-10-01,3208.0,3224.0,3172.0,3221.260009765625,3221.260009765625,4971900
2020-10-02,3153.6298828125,3195.800048828125,3123.0,3125.0,3125.0,5613100
2020-10-05,3145.840087890625,3202.530029296875,3140.85009765625,3199.199951171875,3199.199951171875,3775300
2020-10-06,3165.0,3182.0,3090.0,3099.9599609375,3099.9599609375,5086900
2020-10-07,3135.0,3200.0,3132.389892578125,3195.68994140625,3195.68994140625,4309400
2020-10-08,3224.989990234375,3233.2900390625,3174.989990234375,3190.550048828125,3190.550048828125,3174100
2020-10-09,3210.0,3288.989990234375,3197.830078125,3286.64990234375,3286.64990234375,4907900
2020-10-12,3349.93994140625,3496.239990234375,3339.550048828125,3442.929931640625,3442.929931640625,8364200
2020-10-13,3467.989990234375,3492.3798828125,3424.219970703125,3443.6298828125,3443.6298828125,5744700
2020-10-14,3447.0,3464.8798828125,3340.0,3363.7099609375,3363.7099609375,5828900
